,REG_SEASON_BENCH_PROP,SERIES_BENCH_PROP,REG_SEASON_PLAYOFF_PROP_CHANGE,TEAM_OPP_BENCH_PTS_DIFF,TEAM_OPP_BENCH_PROP_CHG,WL
311,-1.1526912319176454,0.22647058823529412,6.089805439636357,-46,-0.2775588235294118,1
312,-1.1526912319176454,0.13744740532959326,9.386416819972258,-56,-0.345786051255897,1
313,-1.1526912319176454,0.33755274261603374,4.414847774556025,-12,-0.23069374938671378,1
314,-1.1526912319176454,0.18208955223880596,7.33035348676084,-4,-0.05197820421701024,1
315,0.6915617513571148,0.19922879177377892,-2.471193822940873,14,0.04842385458258121,1
316,0.6915617513571148,0.24437299035369775,-1.829943482527141,18,0.15256514853385808,0
317,0.6915617513571148,0.18888888888888888,-2.661209271890608,9,-0.004986876640420033,1
318,0.8347633746128347,0.41649484536082476,-1.0042585974615088,65,0.5808563473549553,0
319,-1.0621414292797786,0.31347962382445144,4.388231159402494,46,0.38419574156251285,0
320,-1.0621414292797786,0.26346153846153847,5.031485716974342,-65,-0.36743145468392996,1
321,-1.0621414292797786,0.28874172185430463,4.678517335349692,47,0.30862476278997714,1
322,0.3862637005239658,0.19002695417789758,-1.032678480771508,-14,-0.046187288061907604,0
323,-0.08069655799629882,0.4387755102040816,1.1839130856659832,12,0.29987244897959187,0
324,-0.7387606040848663,0.20920502092050208,4.531275687525661,-64,-0.29124467211512145,0
325,-1.4006448644678775,0.22459893048128343,7.236204515606978,26,0.38577540106951874,0
326,1.4634203291470642,0.31794871794871793,-3.6026929707044766,15,0.16023391812865478,0
327,0.4783171952431005,0.2727272727272727,-0.7538297158913687,-33,-0.07600596125186297,0
328,0.7783734311210936,0.19130434782608696,-3.0687702081329893,-61,-0.3097381133994406,0
329,1.236630400569489,0.333810888252149,-2.704583775096581,63,0.4432411933254677,0
330,1.236630400569489,0.3248811410459588,-2.8064086963870616,84,0.5707063430734372,1
331,-0.2812567406402909,0.2968536251709986,1.947459342894252,-12,-0.023883057843834276,0
332,-1.2829154487496224,0.2049586776859504,7.259385858818722,-37,-0.1992608182331502,0
333,-1.2829154487496224,0.23129251700680273,6.546722675476309,-63,-0.3071151207264021,1
334,-1.2829154487496224,0.2070365358592693,7.196565468143601,1,-0.06833558863328815,1
335,0.4015144245750462,0.2990936555891239,-0.3424371165084878,-25,-0.10674271469795292,0
336,0.34322718937349933,0.2559618441971383,-0.34093106904305026,37,0.24884609467152155,1
337,0.34322718937349933,0.2899305555555556,-0.18382551544392572,10,-0.015713464260438632,1
338,0.34322718937349933,0.36610169491525424,0.06248128828534905,48,0.19854721549636795,1
339,0.34322718937349933,0.33483483483483484,-0.025064161985428483,25,0.11949828616495281,1
340,-2.084585364542341,0.2222222222222222,10.380634140440534,-1,0.07334785766158307,0
341,-2.084585364542341,0.27140255009107467,8.680787685461377,46,0.2542486780907916,1
342,-0.4143481208925544,0.2945590994371482,2.406672283030137,-10,0.01596431901675058,0
343,-0.4143481208925544,0.3041168658698539,2.362463471755867,12,0.024467414520107065,1
344,-0.4143481208925544,0.2340764331210191,2.770140271568192,-22,-0.1772698149474239,1
345,-1.7618147152302914,0.20683760683760682,9.517864532311739,-84,-0.36334375651448825,0
346,-1.7618147152302914,0.16292974588938713,11.813339857697844,-61,-0.40674404290864324,1
347,-2.164769070684098,0.27463651050080773,8.882306204432098,61,0.6856130782113796,0
348,0.4675835820990522,0.2845117845117845,-0.6434594542416392,22,0.21546531070340585,0
349,-2.050428472327787,0.21638655462184875,10.475766532310937,-46,-0.20270994303761766,0
350,0.06167255937828405,0.3054545454545455,0.7980957877496653,-48,-0.16565656565656559,0
